image_id,n_car,n_bus,n_truck,n_objects,vehicle_area_ratio,vehicle_area_sum,overlap_ratio
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_059,4,0,8,12,0.019621913580246914,0.019714506172839506,0.004696673189823919
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_060,1,0,2,3,0.006728395061728395,0.006728395061728395,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_061,2,0,2,4,0.020871913580246912,0.020941358024691357,0.003316138540899072
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_062,3,0,6,9,0.10690586419753087,0.10698302469135802,0.0007212405337180261
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_063,3,0,2,5,0.019621913580246914,0.019621913580246914,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_064,3,0,3,6,0.03364197530864198,0.03364969135802469,0.00022930520522812525
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_065,5,0,2,7,0.03510802469135803,0.03512345679012346,0.0004393673110720808
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_066,3,0,3,6,0.011118827160493828,0.011165123456790124,0.004146510020732519
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_067,2,0,3,5,0.0644212962962963,0.06449845679012346,0.0011963153487258849
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_068,2,0,1,3,0.0034799382716049383,0.0034799382716049383,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_069,1,0,3,4,0.012330246913580247,0.012330246913580247,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_070,0,0,1,1,0.005933641975308642,0.005933641975308642,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_071,2,0,3,5,0.06442901234567901,0.06442901234567901,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_072,3,0,4,7,0.019405864197530865,0.019436728395061727,0.0015879317189361197
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_073,1,0,1,2,0.0022222222222222222,0.0022222222222222222,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_074,2,0,3,5,0.017330246913580247,0.017330246913580247,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_075,1,0,2,3,0.0042592592592592595,0.0042592592592592595,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_076,2,0,1,3,0.005131172839506173,0.005131172839506173,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_077,2,0,4,6,0.00841820987654321,0.00841820987654321,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_078,3,1,3,7,0.018209876543209876,0.01822530864197531,0.0008467400508044287
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_079,1,0,4,5,0.011975308641975308,0.011975308641975308,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_080,3,0,5,8,0.030223765432098766,0.030223765432098766,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_081,2,0,3,5,0.004182098765432099,0.004182098765432099,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_082,0,0,2,2,0.002816358024691358,0.002816358024691358,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_083,1,0,4,5,0.007577160493827161,0.007577160493827161,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_084,0,0,2,2,0.003942901234567901,0.003942901234567901,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_085,4,0,3,7,0.02863425925925926,0.028719135802469136,0.0029554003224072645
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_086,4,0,2,6,0.008209876543209876,0.008217592592592592,0.0009389671361502705
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_087,2,3,5,10,0.0987962962962963,0.09884259259259259,0.0004683840749414303
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_088,4,1,1,6,0.029305555555555557,0.029305555555555557,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_089,6,0,3,9,0.031103395061728396,0.031165123456790123,0.001980688289180521
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_090,8,1,0,9,0.03195216049382716,0.03195987654320988,0.0002414292612265001
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_091,1,0,4,5,0.05695987654320988,0.05695987654320988,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_092,4,0,3,7,0.010439814814814815,0.010439814814814815,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_093,4,0,5,9,0.011257716049382716,0.011280864197530865,0.0020519835841312783
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_094,1,0,5,6,0.018163580246913582,0.018163580246913582,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_095,1,0,3,4,0.027060185185185184,0.02719135802469136,0.004824063564131675
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_096,2,1,6,9,0.03432098765432099,0.03432098765432099,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_097,2,0,3,5,0.0070756172839506176,0.0070756172839506176,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_098,6,0,4,10,0.07652006172839507,0.07652777777777778,0.0001008267795926665
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_099,1,0,1,2,0.0014660493827160495,0.0014660493827160495,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_100,0,1,0,1,0.0037114197530864197,0.0037114197530864197,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_101,2,0,2,4,0.021913580246913582,0.021913580246913582,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_102,2,0,1,3,0.0278858024691358,0.02789351851851852,0.0002766251728907321
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_103,4,0,1,5,0.00753858024691358,0.007554012345679012,0.002042900919305368
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_104,1,1,2,4,0.007908950617283951,0.007908950617283951,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_105,1,0,5,6,0.048371913580246916,0.04847222222222222,0.0020694046482011563
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_106,4,0,1,5,0.05317901234567901,0.05317901234567901,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_107,5,0,4,9,0.025902777777777778,0.025979938271604937,0.0029700029700029384
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_108,2,0,3,5,0.026435185185185187,0.026435185185185187,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_109,2,0,2,4,0.011157407407407408,0.011157407407407408,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_110,2,0,1,3,0.01191358024691358,0.01191358024691358,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_111,1,0,2,3,0.023217592592592592,0.023217592592592592,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_112,1,0,6,7,0.05324074074074074,0.0533179012345679,0.0014471780028944004
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_113,4,0,4,8,0.015131172839506173,0.015223765432098765,0.006082108464267599
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_114,3,0,2,5,0.005462962962962963,0.005462962962962963,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_115,3,0,5,8,0.02433641975308642,0.024375,0.0015827793605571738
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_116,2,0,1,3,0.00798611111111111,0.00798611111111111,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_117,2,0,1,3,0.005841049382716049,0.005841049382716049,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_118,3,0,4,7,0.014266975308641976,0.014266975308641976,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_119,5,0,1,6,0.01890432098765432,0.01890432098765432,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_120,2,0,2,4,0.008796296296296297,0.008796296296296297,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_121,0,0,3,3,0.018271604938271607,0.018387345679012346,0.006294586655476331
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_122,0,0,1,1,0.0024382716049382715,0.0024382716049382715,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_123,3,0,0,3,0.007469135802469135,0.007469135802469135,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_124,2,0,1,3,0.02837962962962963,0.02837962962962963,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_125,1,0,1,2,0.009459876543209877,0.009459876543209877,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_126,1,0,4,5,0.01378858024691358,0.01378858024691358,0.0
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_127,1,0,2,3,0.0993287037037037,0.09934413580246913,0.00015533980582527196
Jincheon_namioverpass_20201020_0900_TUE_15m_NH_highway_OW2_fog_FHD_128,4,0,3,7,0.01742283950617284,0.01742283950617284,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_002,7,0,2,9,0.024953703703703704,0.024953703703703704,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_003,0,0,1,1,0.004151234567901235,0.004151234567901235,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_004,0,0,4,4,0.013163580246913581,0.013163580246913581,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_005,2,0,3,5,0.06930555555555555,0.0696604938271605,0.005095259193619861
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_006,1,0,4,5,0.025146604938271606,0.025146604938271606,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_007,1,0,2,3,0.015146604938271606,0.015146604938271606,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_008,3,0,2,5,0.007430555555555556,0.007445987654320987,0.002072538860103612
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_009,1,0,1,2,0.045856481481481484,0.045856481481481484,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_011,1,0,3,4,0.05681327160493827,0.05681327160493827,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_012,3,0,1,4,0.014521604938271605,0.014521604938271605,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_013,1,0,2,3,0.050617283950617285,0.050617283950617285,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_014,2,0,3,5,0.016095679012345678,0.01617283950617284,0.004770992366412208
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_015,1,0,3,4,0.010794753086419752,0.010794753086419752,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_016,2,0,1,3,0.007253086419753086,0.007253086419753086,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_017,2,0,2,4,0.07679012345679012,0.07679012345679012,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_018,2,0,7,9,0.07614197530864197,0.07642746913580246,0.0037354871277133217
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_019,2,0,1,3,0.01492283950617284,0.01492283950617284,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_021,2,0,3,5,0.019074074074074073,0.01933641975308642,0.013567438148443745
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_022,0,0,4,4,0.008032407407407408,0.008796296296296297,0.08684210526315794
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_023,3,0,1,4,0.007453703703703704,0.007453703703703704,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_024,1,0,0,1,0.0019135802469135803,0.0019135802469135803,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_025,2,1,2,5,0.029722222222222223,0.02974537037037037,0.0007782101167315147
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_026,4,1,3,8,0.026242283950617284,0.026242283950617284,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_027,3,0,2,5,0.015192901234567902,0.015192901234567902,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_028,1,0,0,1,0.0013271604938271606,0.0013271604938271606,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_029,2,0,3,5,0.07697530864197531,0.11770061728395062,0.3460076045627376
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_030,2,0,2,4,0.008310185185185184,0.008310185185185184,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_031,0,0,3,3,0.02084104938271605,0.02084104938271605,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_032,2,0,3,5,0.062175925925925926,0.06220679012345679,0.0004961548002977434
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_033,2,0,4,6,0.022175925925925925,0.022175925925925925,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_034,1,0,3,4,0.007199074074074074,0.0072145061728395065,0.002139037433155133
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_035,2,2,2,6,0.02887345679012346,0.053217592592592594,0.4574452660577063
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_036,1,0,1,2,0.003580246913580247,0.003580246913580247,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_037,4,0,1,5,0.04468364197530864,0.04469135802469136,0.00017265193370163967
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_038,3,0,0,3,0.004182098765432099,0.004182098765432099,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_039,3,0,1,4,0.008611111111111111,0.008611111111111111,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_040,4,0,2,6,0.043742283950617286,0.043742283950617286,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_041,3,0,0,3,0.002839506172839506,0.002839506172839506,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_042,2,0,5,7,0.018194444444444444,0.020378086419753087,0.10715638015903062
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_043,2,0,2,4,0.007322530864197531,0.007407407407407408,0.011458333333333348
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_044,2,0,1,3,0.008564814814814815,0.008564814814814815,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_045,2,0,1,3,0.014313271604938272,0.014405864197530864,0.006427423674343902
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_046,3,1,1,5,0.009027777777777777,0.010771604938271605,0.16189111747851004
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_047,1,0,1,2,0.006612654320987654,0.006612654320987654,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_048,2,0,1,3,0.004799382716049383,0.004799382716049383,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_049,2,0,3,5,0.044598765432098765,0.04476851851851852,0.0037917959324370587
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_050,3,0,3,6,0.014567901234567901,0.014614197530864197,0.0031678986272439813
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_051,2,0,1,3,0.016234567901234568,0.016234567901234568,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_052,3,0,1,4,0.009398148148148149,0.009398148148148149,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_053,3,0,3,6,0.015655864197530865,0.015655864197530865,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_054,2,0,2,4,0.004074074074074074,0.004074074074074074,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_055,3,0,2,5,0.03721450617283951,0.03721450617283951,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_056,0,0,4,4,0.02841820987654321,0.02841820987654321,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_057,6,0,3,9,0.02386574074074074,0.02388888888888889,0.0009689922480620172
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_058,3,0,1,4,0.025185185185185185,0.025185185185185185,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_059,3,0,0,3,0.00507716049382716,0.00507716049382716,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_060,1,0,2,3,0.006520061728395062,0.006520061728395062,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_061,2,0,5,7,0.028680555555555556,0.028680555555555556,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_062,2,0,5,7,0.036412037037037034,0.03654320987654321,0.003589527027026973
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_063,0,1,1,2,0.007391975308641975,0.007391975308641975,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_064,5,0,1,6,0.023132716049382718,0.023132716049382718,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_065,1,0,3,4,0.016574074074074074,0.01662037037037037,0.0027855153203342198
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_066,1,0,1,2,0.016234567901234568,0.016234567901234568,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_067,1,1,2,4,0.022885802469135803,0.022885802469135803,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_068,3,1,2,6,0.028888888888888888,0.028888888888888888,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_069,3,0,3,6,0.027060185185185184,0.03558641975308642,0.23959236773633996
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_070,1,0,1,2,0.0016512345679012346,0.0016512345679012346,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_071,2,0,0,2,0.003441358024691358,0.003441358024691358,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_072,0,0,4,4,0.07103395061728394,0.08947530864197531,0.20610555363918592
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_073,2,0,1,3,0.00797067901234568,0.00800925925925926,0.004816955684007751
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_074,1,0,2,3,0.13451388888888888,0.13451388888888888,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_075,1,0,0,1,0.0021219135802469135,0.0021219135802469135,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_076,1,0,3,4,0.02974537037037037,0.02974537037037037,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_077,1,0,1,2,0.0038117283950617285,0.0038117283950617285,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_078,0,0,4,4,0.013981481481481482,0.014475308641975309,0.034115138592750505
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_079,4,0,4,8,0.03844907407407407,0.03844907407407407,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_080,2,0,0,2,0.003125,0.003125,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_081,4,0,2,6,0.02341820987654321,0.023503086419753086,0.0036112934996717083
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_082,2,1,5,8,0.08493055555555555,0.0854320987654321,0.005870664739884401
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_083,2,0,2,4,0.03621141975308642,0.03621141975308642,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_084,0,0,2,2,0.012770061728395062,0.012770061728395062,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_085,1,0,2,3,0.0034567901234567903,0.003472222222222222,0.004444444444444473
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_086,3,0,2,5,0.007229938271604938,0.0072376543209876545,0.0010660980810234255
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_087,4,0,4,8,0.018518518518518517,0.018518518518518517,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_088,2,1,1,4,0.016041666666666666,0.016041666666666666,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_089,3,0,2,5,0.01709104938271605,0.017106481481481483,0.0009021199819575498
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_090,4,0,2,6,0.012083333333333333,0.012083333333333333,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_092,1,0,6,7,0.1460493827160494,0.18501543209876542,0.21060972558178326
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_093,4,1,3,8,0.03217592592592593,0.03222993827160494,0.001675843907110397
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_094,1,0,0,1,0.001705246913580247,0.001705246913580247,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_095,3,0,2,5,0.03526234567901235,0.03533179012345679,0.0019654946494868097
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_096,3,0,2,5,0.01859567901234568,0.018695987654320987,0.005365249690466367
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_097,0,0,3,3,0.012152777777777778,0.012152777777777778,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_098,3,0,3,6,0.027962962962962964,0.03138888888888889,0.10914454277286134
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_099,3,0,1,4,0.020246913580246915,0.020246913580246915,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_100,1,0,0,1,0.0011651234567901234,0.0011651234567901234,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_101,7,0,2,9,0.02566358024691358,0.02566358024691358,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_102,3,0,1,4,0.015324074074074073,0.015324074074074073,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_103,2,0,2,4,0.007746913580246913,0.007746913580246913,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_104,2,0,0,2,0.002067901234567901,0.002067901234567901,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_105,0,0,2,2,0.0042361111111111115,0.0042361111111111115,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_106,1,0,1,2,0.0018209876543209876,0.0018209876543209876,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_107,2,0,0,2,0.0055941358024691355,0.0055941358024691355,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_108,2,0,5,7,0.01743827160493827,0.019791666666666666,0.11890838206627685
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_109,3,0,1,4,0.005516975308641975,0.007245370370370371,0.23855165069222573
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_110,4,0,2,6,0.005910493827160494,0.006875,0.14029180695847365
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_111,1,0,2,3,0.08324074074074074,0.08324074074074074,0.0
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_112,1,0,1,2,0.0012731481481481483,0.002476851851851852,0.485981308411215
Jincheon_namioverpass_20201020_1400_TUE_15m_NH_highway_OW2_sunny_FHD_113,3,0,1,4,0.020848765432098765,0.020848765432098765,0.0
